,contestId,handle,rank,oldRating,newRating,startTimeSeconds,acceptance_rate,avg_rating,dp,divide and conquer,two pointers,binary search,dfs and similar,dsu,games,sortings,graphs,data structures,brute force,schedules,probabilities,strings,chinese remainder theorem,geometry,bitmasks,implementation,matrices,trees,combinatorics,number theory,constructive algorithms,ternary search,interactive,greedy,shortest paths,math,hashing,flows,string suffix structures,graph matchings,fft,2-sat,*special,meet-in-the-middle,expression parsing,changeRating,date
6612,1767.0,SOHAN__,4680.0,1244.0,1259.0,1671201300.0,0.3702664796633941,1456.8181818181818,63.0,6.0,32.0,32.0,17.0,6.0,8.0,44.0,23.0,41.0,54.0,1.0,1.0,22.0,0.0,5.0,16.0,81.0,1.0,9.0,11.0,24.0,69.0,1.0,4.0,135.0,7.0,91.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2022-12-16 14:35:00
2795,1767.0,shenfe1,503.0,1818.0,1855.0,1671201300.0,0.3688840021990104,1248.0874316939892,61.0,4.0,33.0,47.0,52.0,19.0,13.0,78.0,57.0,69.0,101.0,1.0,3.0,47.0,0.0,7.0,27.0,204.0,2.0,17.0,17.0,53.0,115.0,2.0,5.0,214.0,32.0,164.0,10.0,1.0,1.0,1.0,0.0,2.0,10.0,1.0,0.0,37.0,2022-12-16 14:35:00
3213,1767.0,Utsav82,8073.0,1214.0,1171.0,1671201300.0,0.3235294117647059,965.4545454545456,4.0,1.0,4.0,2.0,1.0,0.0,0.0,13.0,2.0,3.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,26.0,0.0,1.0,3.0,5.0,11.0,0.0,0.0,30.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,2022-12-16 14:35:00
8210,1767.0,chandler1837,1452.0,1700.0,1698.0,1671201300.0,0.4888572783309625,1357.1150097465886,188.0,6.0,74.0,107.0,88.0,28.0,20.0,161.0,90.0,141.0,227.0,2.0,6.0,69.0,1.0,19.0,56.0,342.0,6.0,49.0,40.0,98.0,275.0,7.0,12.0,473.0,26.0,376.0,14.0,8.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,-2.0,2022-12-16 14:35:00
734,1767.0,niranjanrajeev25,5760.0,1036.0,1086.0,1671201300.0,0.2285714285714285,900.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,2022-12-16 14:35:00
7115,1767.0,dalgu,404.0,1485.0,1633.0,1671201300.0,0.4416873449131513,1187.6404494382025,29.0,2.0,13.0,11.0,8.0,1.0,1.0,27.0,7.0,22.0,39.0,1.0,5.0,19.0,0.0,4.0,5.0,87.0,0.0,1.0,11.0,17.0,37.0,0.0,6.0,65.0,2.0,37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,148.0,2022-12-16 14:35:00
6237,1767.0,AryRDW,355.0,1586.0,1712.0,1671201300.0,0.3724604966139955,1199.3939393939395,36.0,1.0,28.0,39.0,13.0,4.0,11.0,51.0,13.0,44.0,59.0,1.0,2.0,25.0,0.0,7.0,13.0,114.0,0.0,5.0,10.0,32.0,104.0,3.0,10.0,178.0,3.0,129.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,2022-12-16 14:35:00
600,1767.0,AST_TheCoder,1290.0,1967.0,1909.0,1671201300.0,0.4789539227895392,1288.8598326359834,261.0,13.0,100.0,145.0,109.0,39.0,43.0,258.0,112.0,176.0,388.0,3.0,10.0,180.0,0.0,47.0,66.0,787.0,4.0,74.0,64.0,169.0,385.0,11.0,31.0,711.0,30.0,676.0,15.0,5.0,3.0,8.0,0.0,4.0,13.0,4.0,1.0,-58.0,2022-12-16 14:35:00
4137,1767.0,Manzood,988.0,1756.0,1766.0,1671201300.0,0.4281368821292776,1230.0,89.0,4.0,41.0,53.0,26.0,8.0,30.0,83.0,26.0,74.0,122.0,1.0,2.0,46.0,2.0,9.0,34.0,158.0,1.0,19.0,21.0,51.0,167.0,4.0,10.0,276.0,4.0,241.0,8.0,3.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,10.0,2022-12-16 14:35:00
2942,1767.0,_Gawd_,2865.0,1754.0,1691.0,1671201300.0,0.4957264957264957,1481.148429035753,174.0,13.0,85.0,147.0,56.0,20.0,18.0,130.0,37.0,148.0,174.0,1.0,13.0,76.0,3.0,19.0,55.0,246.0,17.0,39.0,66.0,118.0,195.0,11.0,25.0,332.0,10.0,348.0,27.0,5.0,12.0,5.0,2.0,2.0,3.0,2.0,3.0,-63.0,2022-12-16 14:35:00
4391,1774.0,adel54321,5507.0,1613.0,1516.0,1671287700.0,0.308915864378401,1235.203094777563,51.0,2.0,22.0,34.0,23.0,11.0,3.0,71.0,26.0,31.0,83.0,0.0,2.0,42.0,0.0,8.0,6.0,221.0,1.0,4.0,13.0,33.0,65.0,0.0,3.0,168.0,5.0,174.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,-97.0,2022-12-17 14:35:00
4461,1774.0,BaoJiaoPisu,392.0,2177.0,2203.0,1671287700.0,0.4577412116679132,1577.932731747334,283.0,32.0,92.0,144.0,135.0,50.0,23.0,183.0,136.0,222.0,257.0,1.0,26.0,88.0,1.0,34.0,92.0,306.0,9.0,99.0,90.0,122.0,312.0,5.0,34.0,505.0,38.0,495.0,24.0,19.0,4.0,11.0,9.0,5.0,3.0,3.0,0.0,26.0,2022-12-17 14:35:00
7827,1774.0,Tlatoani,10637.0,2646.0,2264.0,1671287700.0,0.5870171246515332,1746.1760461760462,364.0,41.0,121.0,193.0,147.0,47.0,33.0,198.0,159.0,292.0,246.0,0.0,36.0,110.0,5.0,34.0,112.0,362.0,10.0,116.0,105.0,128.0,362.0,11.0,70.0,562.0,46.0,512.0,29.0,16.0,12.0,10.0,9.0,6.0,111.0,9.0,3.0,-382.0,2022-12-17 14:35:00
7614,1774.0,ilefbenrahma,6401.0,728.0,845.0,1671287700.0,0.1651515151515151,1001.8348623853212,14.0,0.0,5.0,7.0,14.0,2.0,0.0,27.0,12.0,12.0,40.0,2.0,3.0,27.0,0.0,1.0,7.0,122.0,1.0,3.0,4.0,12.0,24.0,0.0,1.0,52.0,3.0,63.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,117.0,2022-12-17 14:35:00
601,1774.0,AST_TheCoder,1335.0,1909.0,1888.0,1671287700.0,0.4794725055984075,1288.883089770355,263.0,13.0,100.0,145.0,109.0,39.0,43.0,259.0,112.0,178.0,388.0,3.0,10.0,180.0,0.0,47.0,66.0,788.0,4.0,74.0,65.0,169.0,386.0,11.0,31.0,713.0,30.0,677.0,15.0,5.0,3.0,8.0,0.0,4.0,13.0,4.0,1.0,-21.0,2022-12-17 14:35:00
7116,1774.0,dalgu,3857.0,1633.0,1571.0,1671287700.0,0.4458128078817734,1185.0828729281768,30.0,2.0,13.0,11.0,8.0,1.0,1.0,28.0,7.0,23.0,39.0,1.0,5.0,19.0,0.0,4.0,5.0,88.0,0.0,1.0,12.0,17.0,38.0,0.0,6.0,67.0,2.0,38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-62.0,2022-12-17 14:35:00
4138,1774.0,Manzood,547.0,1766.0,1869.0,1671287700.0,0.4278155706727135,1228.9520426287745,90.0,4.0,41.0,53.0,26.0,8.0,30.0,84.0,26.0,75.0,122.0,1.0,2.0,46.0,2.0,9.0,34.0,159.0,1.0,19.0,22.0,51.0,168.0,4.0,10.0,278.0,4.0,242.0,8.0,3.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,103.0,2022-12-17 14:35:00
6613,1774.0,SOHAN__,5446.0,1259.0,1247.0,1671287700.0,0.372027972027972,1451.8796992481202,63.0,6.0,32.0,32.0,17.0,6.0,8.0,45.0,23.0,42.0,54.0,1.0,1.0,22.0,0.0,5.0,16.0,82.0,1.0,9.0,11.0,24.0,69.0,1.0,4.0,136.0,7.0,91.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,2022-12-17 14:35:00
5639,1774.0,failure_,10436.0,1582.0,1415.0,1671287700.0,0.4605543710021322,1168.9814814814815,36.0,1.0,16.0,26.0,7.0,3.0,0.0,34.0,9.0,38.0,53.0,2.0,1.0,27.0,0.0,3.0,9.0,96.0,2.0,6.0,8.0,16.0,47.0,1.0,2.0,110.0,0.0,65.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-167.0,2022-12-17 14:35:00
3535,1774.0,Toufik,7007.0,931.0,995.0,1671287700.0,0.5351351351351351,850.5050505050505,2.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,18.0,0.0,1.0,20.0,0.0,0.0,0.0,56.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,28.0,1.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,64.0,2022-12-17 14:35:00
3214,1774.0,Utsav82,2519.0,1171.0,1280.0,1671287700.0,0.3204419889502762,968.9655172413792,5.0,1.0,4.0,2.0,1.0,0.0,0.0,14.0,2.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,0.0,1.0,4.0,5.0,12.0,0.0,0.0,32.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,2022-12-17 14:35:00
4205,1774.0,shadaBhai2.0,6611.0,1129.0,1114.0,1671287700.0,0.4507042253521127,1128.90625,15.0,0.0,4.0,9.0,5.0,2.0,3.0,16.0,4.0,6.0,26.0,0.0,2.0,15.0,0.0,2.0,2.0,67.0,1.0,2.0,6.0,11.0,15.0,1.0,0.0,38.0,2.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-15.0,2022-12-17 14:35:00
1178,1774.0,xpov1LL,446.0,2091.0,2128.0,1671287700.0,0.4071599045346062,1367.4650698602795,86.0,5.0,28.0,46.0,24.0,12.0,7.0,63.0,29.0,66.0,92.0,2.0,8.0,47.0,2.0,36.0,21.0,141.0,3.0,20.0,36.0,51.0,110.0,5.0,13.0,209.0,9.0,199.0,9.0,1.0,6.0,0.0,1.0,2.0,5.0,2.0,0.0,37.0,2022-12-17 14:35:00
735,1774.0,niranjanrajeev25,9046.0,1086.0,1026.0,1671287700.0,0.2429906542056074,892.3076923076923,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-60.0,2022-12-17 14:35:00
6238,1774.0,AryRDW,1091.0,1712.0,1760.0,1671287700.0,0.3736017897091722,1199.4011976047905,37.0,1.0,28.0,39.0,13.0,4.0,11.0,52.0,14.0,45.0,59.0,1.0,2.0,25.0,0.0,7.0,13.0,115.0,0.0,6.0,11.0,32.0,106.0,3.0,10.0,180.0,3.0,130.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,2022-12-17 14:35:00
2943,1774.0,_Gawd_,1078.0,1691.0,1746.0,1671287700.0,0.4965370271710176,1480.151024811219,176.0,13.0,85.0,147.0,56.0,20.0,18.0,131.0,37.0,149.0,174.0,1.0,14.0,76.0,3.0,19.0,56.0,247.0,17.0,39.0,67.0,118.0,196.0,11.0,25.0,334.0,10.0,349.0,27.0,5.0,12.0,5.0,2.0,2.0,3.0,2.0,3.0,55.0,2022-12-17 14:35:00
2796,1774.0,shenfe1,631.0,1855.0,1922.0,1671287700.0,0.3699231613611416,1246.9202898550725,62.0,4.0,33.0,47.0,52.0,19.0,13.0,79.0,57.0,70.0,101.0,1.0,3.0,47.0,0.0,7.0,27.0,205.0,2.0,17.0,18.0,53.0,116.0,2.0,5.0,216.0,32.0,165.0,10.0,1.0,1.0,1.0,0.0,2.0,10.0,1.0,0.0,67.0,2022-12-17 14:35:00
8211,1774.0,chandler1837,2534.0,1698.0,1664.0,1671287700.0,0.4895833333333333,1356.171039844509,189.0,6.0,74.0,107.0,88.0,28.0,20.0,162.0,90.0,142.0,227.0,2.0,6.0,69.0,1.0,19.0,56.0,343.0,6.0,49.0,41.0,98.0,276.0,7.0,12.0,475.0,26.0,377.0,14.0,8.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,-34.0,2022-12-17 14:35:00
5969,1772.0,Werner,11311.0,350.0,589.0,1671374100.0,0.3571428571428571,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0,2022-12-18 14:35:00
7117,1772.0,dalgu,768.0,1571.0,1587.0,1671374100.0,0.4373522458628842,1187.5675675675675,31.0,2.0,14.0,11.0,8.0,1.0,1.0,28.0,7.0,23.0,40.0,1.0,5.0,19.0,0.0,4.0,5.0,89.0,0.0,1.0,12.0,17.0,42.0,0.0,6.0,70.0,2.0,40.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,2022-12-18 14:35:00
736,1772.0,niranjanrajeev25,7044.0,1026.0,1020.0,1671374100.0,0.2372881355932203,892.8571428571429,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,2022-12-18 14:35:00
4392,1772.0,adel54321,3413.0,1516.0,1457.0,1671374100.0,0.3091060985797828,1234.8747591522158,51.0,2.0,22.0,34.0,23.0,11.0,3.0,71.0,26.0,31.0,83.0,0.0,2.0,42.0,0.0,8.0,6.0,221.0,1.0,4.0,13.0,33.0,67.0,0.0,3.0,169.0,5.0,176.0,3.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,-59.0,2022-12-18 14:35:00
38,1772.0,MrBruceWayne,8363.0,400.0,663.0,1671374100.0,0.1666666666666666,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,2022-12-18 14:35:00
7615,1772.0,ilefbenrahma,3619.0,845.0,979.0,1671374100.0,0.1666666666666666,1007.1748878923768,14.0,0.0,5.0,7.0,14.0,2.0,0.0,28.0,12.0,12.0,40.0,2.0,3.0,27.0,0.0,1.0,7.0,125.0,1.0,3.0,4.0,12.0,26.0,0.0,1.0,53.0,3.0,65.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,134.0,2022-12-18 14:35:00
2048,1772.0,sapcoder,1726.0,1201.0,1274.0,1671374100.0,0.486646884272997,987.1951219512196,12.0,0.0,4.0,14.0,0.0,0.0,3.0,41.0,0.0,4.0,29.0,0.0,2.0,15.0,0.0,2.0,1.0,84.0,0.0,0.0,5.0,17.0,24.0,0.0,0.0,58.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,73.0,2022-12-18 14:35:00
5640,1772.0,failure_,218.0,1415.0,1544.0,1671374100.0,0.453027139874739,1167.281105990783,36.0,1.0,16.0,26.0,7.0,3.0,0.0,34.0,9.0,38.0,53.0,2.0,1.0,27.0,0.0,3.0,9.0,96.0,2.0,6.0,8.0,16.0,48.0,1.0,2.0,110.0,0.0,66.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,129.0,2022-12-18 14:35:00
1897,1772.0,Christopher_Rdz,5460.0,1180.0,1163.0,1671374100.0,0.4023529411764706,977.1084337349398,9.0,1.0,9.0,9.0,2.0,0.0,5.0,20.0,4.0,17.0,40.0,0.0,1.0,26.0,0.0,2.0,5.0,68.0,0.0,1.0,1.0,10.0,37.0,0.0,0.0,96.0,0.0,43.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-17.0,2022-12-18 14:35:00
4206,1772.0,shadaBhai2.0,8312.0,1114.0,1065.0,1671374100.0,0.4526315789473684,1126.3565891472867,15.0,0.0,4.0,9.0,5.0,2.0,3.0,16.0,4.0,6.0,26.0,0.0,2.0,15.0,0.0,2.0,2.0,67.0,1.0,2.0,6.0,11.0,16.0,1.0,0.0,38.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-49.0,2022-12-18 14:35:00
3215,1772.0,Utsav82,4408.0,1280.0,1257.0,1671374100.0,0.3297297297297297,980.327868852459,6.0,1.0,4.0,2.0,1.0,0.0,0.0,14.0,2.0,4.0,8.0,0.0,1.0,4.0,0.0,0.0,0.0,27.0,0.0,1.0,4.0,5.0,15.0,0.0,0.0,34.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.0,2022-12-18 14:35:00
2335,1772.0,10g0,1866.0,1316.0,1349.0,1671374100.0,0.2846027846027846,1116.01866251944,81.0,5.0,35.0,54.0,25.0,6.0,20.0,101.0,25.0,56.0,125.0,1.0,3.0,48.0,1.0,7.0,19.0,219.0,5.0,13.0,14.0,82.0,148.0,5.0,3.0,276.0,8.0,268.0,3.0,3.0,1.0,5.0,0.0,1.0,3.0,0.0,3.0,33.0,2022-12-18 14:35:00
905,1772.0,alexztv,2916.0,1012.0,1106.0,1671374100.0,0.3717948717948718,919.1489361702128,0.0,0.0,2.0,2.0,0.0,1.0,1.0,8.0,1.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,24.0,0.0,0.0,4.0,1.0,10.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2022-12-18 14:35:00
1991,1772.0,prairie2022,94.0,1533.0,1668.0,1671374100.0,0.6052631578947368,1358.695652173913,10.0,1.0,4.0,6.0,1.0,0.0,3.0,5.0,0.0,7.0,8.0,0.0,2.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,6.0,13.0,11.0,0.0,0.0,20.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,2022-12-18 14:35:00
4139,1763.0,Manzood,781.0,1869.0,1855.0,1671460500.0,0.4296463506395786,1230.6338028169014,92.0,4.0,42.0,53.0,27.0,8.0,30.0,84.0,26.0,75.0,123.0,1.0,2.0,46.0,2.0,9.0,34.0,160.0,1.0,20.0,22.0,51.0,172.0,4.0,10.0,282.0,4.0,244.0,8.0,3.0,2.0,3.0,1.0,2.0,4.0,0.0,0.0,-14.0,2022-12-19 14:35:00
602,1763.0,AST_TheCoder,1050.0,1888.0,1850.0,1671460500.0,0.4795234549516008,1289.224362311296,265.0,13.0,101.0,145.0,110.0,39.0,43.0,259.0,112.0,178.0,389.0,3.0,10.0,180.0,0.0,47.0,66.0,789.0,4.0,75.0,65.0,169.0,390.0,11.0,31.0,717.0,30.0,679.0,15.0,5.0,3.0,8.0,0.0,4.0,13.0,4.0,1.0,-38.0,2022-12-19 14:35:00
2096,1763.0,DUNKITO,6139.0,1085.0,1064.0,1671460500.0,0.3333333333333333,933.9285714285714,3.0,0.0,3.0,4.0,2.0,0.0,3.0,6.0,2.0,5.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,25.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,29.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-21.0,2022-12-19 14:35:00
2944,1763.0,_Gawd_,865.0,1746.0,1755.0,1671460500.0,0.496551724137931,1479.37701396348,177.0,13.0,86.0,147.0,56.0,20.0,18.0,131.0,37.0,149.0,175.0,1.0,14.0,76.0,3.0,19.0,56.0,248.0,17.0,39.0,67.0,118.0,200.0,11.0,25.0,337.0,10.0,351.0,27.0,5.0,12.0,5.0,2.0,2.0,3.0,2.0,3.0,9.0,2022-12-19 14:35:00
5479,1763.0,limabeans,167.0,1658.0,1801.0,1671460500.0,0.4905926622765757,1664.0936351325208,1192.0,111.0,354.0,694.0,501.0,180.0,103.0,665.0,534.0,955.0,910.0,3.0,76.0,411.0,9.0,105.0,289.0,1557.0,59.0,364.0,326.0,508.0,967.0,33.0,103.0,1759.0,130.0,1643.0,82.0,30.0,30.0,31.0,20.0,15.0,36.0,17.0,5.0,143.0,2022-12-19 14:35:00
5641,1763.0,failure_,3297.0,1544.0,1495.0,1671460500.0,0.4512195121951219,1166.6666666666667,36.0,1.0,16.0,26.0,7.0,3.0,1.0,34.0,9.0,38.0,54.0,2.0,1.0,27.0,0.0,3.0,9.0,98.0,2.0,6.0,8.0,16.0,50.0,1.0,2.0,111.0,0.0,68.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,-49.0,2022-12-19 14:35:00
2049,1763.0,sapcoder,5695.0,1274.0,1222.0,1671460500.0,0.4869565217391304,987.5,12.0,0.0,4.0,14.0,0.0,0.0,3.0,41.0,0.0,4.0,30.0,0.0,2.0,15.0,0.0,2.0,1.0,86.0,0.0,0.0,5.0,17.0,26.0,0.0,0.0,59.0,0.0,58.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-52.0,2022-12-19 14:35:00
6239,1763.0,AryRDW,759.0,1760.0,1775.0,1671460500.0,0.3745892661555312,1199.7076023391812,38.0,1.0,29.0,39.0,13.0,4.0,11.0,52.0,15.0,45.0,61.0,1.0,2.0,25.0,0.0,7.0,13.0,118.0,0.0,6.0,11.0,32.0,111.0,3.0,10.0,184.0,4.0,133.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,2022-12-19 14:35:00
4504,1763.0,mduba,137.0,1722.0,1857.0,1671460500.0,0.3562790697674418,1387.9888268156424,46.0,13.0,19.0,20.0,28.0,13.0,4.0,46.0,25.0,60.0,47.0,1.0,6.0,33.0,0.0,10.0,15.0,112.0,1.0,25.0,8.0,34.0,74.0,0.0,4.0,117.0,4.0,114.0,6.0,2.0,1.0,3.0,0.0,6.0,0.0,0.0,1.0,135.0,2022-12-19 14:35:00
4844,1763.0,piyush_pransukhka,214.0,1926.0,1975.0,1671460500.0,0.5714285714285714,1459.6865203761756,349.0,47.0,140.0,196.0,136.0,55.0,28.0,223.0,141.0,262.0,331.0,2.0,30.0,136.0,3.0,30.0,108.0,436.0,15.0,115.0,110.0,192.0,375.0,8.0,26.0,631.0,32.0,634.0,41.0,11.0,10.0,10.0,5.0,5.0,7.0,4.0,0.0,49.0,2022-12-19 14:35:00
3934,1763.0,MOUFLESS,295.0,1790.0,1860.0,1671460500.0,0.4151219512195122,1345.2054794520548,175.0,13.0,61.0,83.0,68.0,23.0,26.0,116.0,54.0,121.0,163.0,2.0,2.0,65.0,1.0,11.0,51.0,260.0,4.0,47.0,34.0,82.0,180.0,3.0,10.0,354.0,21.0,276.0,7.0,6.0,2.0,5.0,1.0,4.0,4.0,2.0,0.0,70.0,2022-12-19 14:35:00
3216,1763.0,Utsav82,3389.0,1257.0,1276.0,1671460500.0,0.3350253807106599,987.878787878788,6.0,1.0,4.0,2.0,1.0,0.0,0.0,14.0,2.0,4.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,29.0,0.0,1.0,4.0,5.0,18.0,0.0,0.0,35.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2022-12-19 14:35:00
7118,1763.0,dalgu,5516.0,1587.0,1476.0,1671460500.0,0.4428904428904429,1186.3157894736842,31.0,2.0,14.0,11.0,8.0,1.0,2.0,28.0,7.0,23.0,41.0,1.0,5.0,19.0,0.0,4.0,5.0,91.0,0.0,1.0,12.0,17.0,44.0,0.0,6.0,71.0,2.0,42.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-111.0,2022-12-19 14:35:00
3536,1763.0,Toufik,7587.0,995.0,894.0,1671460500.0,0.533678756476684,848.5436893203884,2.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,1.0,19.0,0.0,1.0,20.0,0.0,0.0,0.0,59.0,0.0,0.0,1.0,6.0,12.0,0.0,0.0,28.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,-101.0,2022-12-19 14:35:00
8212,1763.0,chandler1837,852.0,1664.0,1696.0,1671460500.0,0.4884597268016957,1355.813953488372,190.0,6.0,75.0,107.0,88.0,28.0,20.0,162.0,90.0,142.0,228.0,2.0,6.0,69.0,1.0,19.0,56.0,344.0,6.0,49.0,41.0,98.0,279.0,7.0,12.0,477.0,26.0,378.0,14.0,8.0,5.0,4.0,1.0,4.0,0.0,1.0,0.0,32.0,2022-12-19 14:35:00
737,1763.0,niranjanrajeev25,5695.0,1020.0,1029.0,1671460500.0,0.246031746031746,890.3225806451613,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2022-12-19 14:35:00
2050,1731.0,sapcoder,13942.0,1222.0,1090.0,1672151700.0,0.4857954545454545,984.7953216374268,12.0,0.0,4.0,14.0,0.0,0.0,3.0,42.0,0.0,4.0,30.0,0.0,2.0,15.0,0.0,2.0,2.0,87.0,0.0,0.0,6.0,17.0,27.0,0.0,0.0,60.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-132.0,2022-12-27 14:35:00
6240,1731.0,AryRDW,3002.0,1775.0,1697.0,1672151700.0,0.3872340425531915,1196.428571428571,39.0,1.0,30.0,41.0,15.0,5.0,12.0,60.0,17.0,52.0,66.0,1.0,2.0,28.0,0.0,8.0,15.0,130.0,1.0,6.0,12.0,32.0,115.0,3.0,10.0,189.0,4.0,139.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-78.0,2022-12-27 14:35:00
4207,1731.0,shadaBhai2.0,5692.0,1065.0,1106.0,1672151700.0,0.4564459930313589,1121.3740458015268,15.0,0.0,4.0,9.0,5.0,2.0,3.0,16.0,4.0,6.0,27.0,0.0,2.0,15.0,0.0,2.0,2.0,69.0,1.0,2.0,6.0,11.0,16.0,1.0,0.0,38.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,2022-12-27 14:35:00
3217,1731.0,Utsav82,7963.0,1276.0,1214.0,1672151700.0,0.3285024154589372,988.2352941176472,6.0,1.0,4.0,3.0,1.0,0.0,0.0,15.0,2.0,5.0,10.0,0.0,1.0,4.0,0.0,0.0,1.0,30.0,0.0,1.0,4.0,5.0,19.0,0.0,0.0,36.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.0,2022-12-27 14:35:00
2797,1731.0,shenfe1,955.0,1922.0,1889.0,1672151700.0,0.3714902807775378,1260.2473498233217,67.0,4.0,34.0,48.0,56.0,20.0,14.0,80.0,60.0,73.0,104.0,1.0,3.0,48.0,0.0,7.0,27.0,206.0,2.0,22.0,18.0,54.0,121.0,2.0,5.0,221.0,32.0,168.0,10.0,1.0,1.0,1.0,0.0,2.0,10.0,1.0,0.0,-33.0,2022-12-27 14:35:00
